,in_degree,pos_in_edges,neg_in_edges,out_degree,pos_out_edges,neg_out_edges
5363,11.0,7.0,4.0,32.0,9.0,23.0
5364,1.0,0.0,1.0,0.0,0.0,0.0
5365,1.0,1.0,0.0,1.0,1.0,0.0
5366,2.0,1.0,1.0,3.0,2.0,1.0
5367,5.0,2.0,3.0,2.0,2.0,0.0
5368,3.0,3.0,0.0,1.0,1.0,0.0
5369,1.0,0.0,1.0,0.0,0.0,0.0
5370,1.0,0.0,1.0,1.0,0.0,1.0
5371,1.0,0.0,1.0,0.0,0.0,0.0
5372,1.0,1.0,0.0,0.0,0.0,0.0
5373,1.0,0.0,1.0,0.0,0.0,0.0
5374,1.0,0.0,1.0,0.0,0.0,0.0
5375,2.0,0.0,2.0,0.0,0.0,0.0
5376,2.0,0.0,2.0,0.0,0.0,0.0
5377,2.0,0.0,2.0,0.0,0.0,0.0
5378,2.0,0.0,2.0,0.0,0.0,0.0
5379,1.0,0.0,1.0,0.0,0.0,0.0
5380,1.0,0.0,1.0,0.0,0.0,0.0
5381,1.0,0.0,1.0,0.0,0.0,0.0
5382,2.0,0.0,2.0,0.0,0.0,0.0
5383,3.0,3.0,0.0,3.0,3.0,0.0
5384,8.0,5.0,3.0,4.0,3.0,1.0
5385,1.0,0.0,1.0,0.0,0.0,0.0
5386,1.0,0.0,1.0,0.0,0.0,0.0
5387,1.0,0.0,1.0,0.0,0.0,0.0
5388,1.0,0.0,1.0,0.0,0.0,0.0
5389,1.0,0.0,1.0,0.0,0.0,0.0
5390,2.0,2.0,0.0,1.0,1.0,0.0
5391,1.0,0.0,1.0,0.0,0.0,0.0
5392,1.0,0.0,1.0,0.0,0.0,0.0
5393,1.0,1.0,0.0,1.0,1.0,0.0
5394,2.0,0.0,2.0,0.0,0.0,0.0
5395,1.0,0.0,1.0,0.0,0.0,0.0
5396,3.0,0.0,3.0,0.0,0.0,0.0
5397,3.0,3.0,0.0,5.0,5.0,0.0
5398,4.0,4.0,0.0,3.0,3.0,0.0
5399,0.0,0.0,0.0,1.0,1.0,0.0
5400,1.0,0.0,1.0,0.0,0.0,0.0
5401,1.0,0.0,1.0,0.0,0.0,0.0
5402,1.0,0.0,1.0,0.0,0.0,0.0
5403,19.0,19.0,0.0,22.0,22.0,0.0
5404,2.0,2.0,0.0,1.0,1.0,0.0
5405,1.0,0.0,1.0,0.0,0.0,0.0
5406,1.0,0.0,1.0,0.0,0.0,0.0
5407,1.0,0.0,1.0,0.0,0.0,0.0
5408,9.0,9.0,0.0,9.0,9.0,0.0
5409,1.0,1.0,0.0,0.0,0.0,0.0
5410,1.0,1.0,0.0,0.0,0.0,0.0
5411,5.0,5.0,0.0,6.0,6.0,0.0
5412,1.0,1.0,0.0,0.0,0.0,0.0
5413,15.0,15.0,0.0,18.0,15.0,3.0
5414,2.0,2.0,0.0,2.0,2.0,0.0
5415,3.0,3.0,0.0,3.0,3.0,0.0
5416,1.0,1.0,0.0,1.0,1.0,0.0
5417,1.0,1.0,0.0,1.0,1.0,0.0
5418,1.0,1.0,0.0,1.0,1.0,0.0
5419,1.0,1.0,0.0,1.0,1.0,0.0
5420,2.0,2.0,0.0,2.0,2.0,0.0
5421,1.0,1.0,0.0,1.0,1.0,0.0
5422,2.0,2.0,0.0,1.0,1.0,0.0
5423,1.0,1.0,0.0,1.0,1.0,0.0
5424,1.0,1.0,0.0,0.0,0.0,0.0
5425,1.0,1.0,0.0,1.0,1.0,0.0
5426,1.0,1.0,0.0,1.0,1.0,0.0
5427,1.0,1.0,0.0,1.0,1.0,0.0
5428,1.0,1.0,0.0,2.0,2.0,0.0
5429,1.0,1.0,0.0,2.0,2.0,0.0
5430,1.0,0.0,1.0,0.0,0.0,0.0
5431,1.0,0.0,1.0,0.0,0.0,0.0
5432,3.0,2.0,1.0,3.0,2.0,1.0
5433,2.0,2.0,0.0,2.0,2.0,0.0
5434,1.0,1.0,0.0,1.0,1.0,0.0
5435,2.0,2.0,0.0,2.0,2.0,0.0
5436,1.0,0.0,1.0,0.0,0.0,0.0
5437,1.0,1.0,0.0,1.0,1.0,0.0
5438,1.0,1.0,0.0,1.0,1.0,0.0
5439,3.0,3.0,0.0,3.0,3.0,0.0
5440,7.0,7.0,0.0,9.0,9.0,0.0
5441,3.0,1.0,2.0,4.0,2.0,2.0
5442,2.0,2.0,0.0,2.0,2.0,0.0
5443,7.0,7.0,0.0,4.0,4.0,0.0
5444,1.0,1.0,0.0,1.0,1.0,0.0
5445,1.0,1.0,0.0,1.0,1.0,0.0
5446,1.0,0.0,1.0,1.0,1.0,0.0
5447,1.0,0.0,1.0,0.0,0.0,0.0
5448,1.0,1.0,0.0,1.0,1.0,0.0
5449,16.0,16.0,0.0,18.0,18.0,0.0
5450,7.0,7.0,0.0,10.0,10.0,0.0
5451,1.0,1.0,0.0,1.0,1.0,0.0
5452,1.0,0.0,1.0,0.0,0.0,0.0
5453,1.0,1.0,0.0,0.0,0.0,0.0
5454,1.0,0.0,1.0,0.0,0.0,0.0
5455,1.0,1.0,0.0,0.0,0.0,0.0
5456,1.0,1.0,0.0,0.0,0.0,0.0
5457,8.0,8.0,0.0,11.0,11.0,0.0
5458,5.0,5.0,0.0,5.0,5.0,0.0
5459,1.0,1.0,0.0,0.0,0.0,0.0
5460,3.0,3.0,0.0,4.0,4.0,0.0
5461,1.0,0.0,1.0,0.0,0.0,0.0
5462,1.0,0.0,1.0,0.0,0.0,0.0
5463,1.0,0.0,1.0,0.0,0.0,0.0
5464,1.0,1.0,0.0,0.0,0.0,0.0
5465,3.0,3.0,0.0,2.0,2.0,0.0
5466,5.0,5.0,0.0,2.0,2.0,0.0
5467,1.0,0.0,1.0,0.0,0.0,0.0
5468,1.0,1.0,0.0,0.0,0.0,0.0
5469,1.0,1.0,0.0,2.0,2.0,0.0
5470,1.0,1.0,0.0,1.0,1.0,0.0
5471,6.0,1.0,5.0,1.0,1.0,0.0
5472,33.0,26.0,7.0,26.0,25.0,1.0
5473,4.0,2.0,2.0,3.0,1.0,2.0
5474,1.0,1.0,0.0,0.0,0.0,0.0
5475,1.0,1.0,0.0,6.0,6.0,0.0
5476,8.0,6.0,2.0,11.0,8.0,3.0
5477,2.0,0.0,2.0,0.0,0.0,0.0
5478,3.0,3.0,0.0,3.0,3.0,0.0
5479,5.0,2.0,3.0,4.0,3.0,1.0
5480,5.0,2.0,3.0,3.0,3.0,0.0
5481,5.0,5.0,0.0,5.0,5.0,0.0
5482,14.0,13.0,1.0,17.0,16.0,1.0
5483,3.0,1.0,2.0,2.0,1.0,1.0
5484,4.0,1.0,3.0,0.0,0.0,0.0
5485,3.0,0.0,3.0,0.0,0.0,0.0
5486,1.0,1.0,0.0,0.0,0.0,0.0
5487,1.0,1.0,0.0,0.0,0.0,0.0
5488,2.0,0.0,2.0,0.0,0.0,0.0
5489,2.0,1.0,1.0,4.0,2.0,2.0
5490,2.0,1.0,1.0,0.0,0.0,0.0
5491,1.0,1.0,0.0,1.0,1.0,0.0
5492,2.0,2.0,0.0,2.0,2.0,0.0
5494,1.0,1.0,0.0,1.0,1.0,0.0
5495,1.0,1.0,0.0,0.0,0.0,0.0
5496,1.0,1.0,0.0,0.0,0.0,0.0
5497,1.0,1.0,0.0,1.0,1.0,0.0
5498,1.0,1.0,0.0,0.0,0.0,0.0
5499,1.0,1.0,0.0,1.0,1.0,0.0
5500,1.0,1.0,0.0,0.0,0.0,0.0
5501,5.0,2.0,3.0,5.0,5.0,0.0
5502,1.0,1.0,0.0,0.0,0.0,0.0
5503,1.0,1.0,0.0,0.0,0.0,0.0
5504,2.0,2.0,0.0,2.0,2.0,0.0
5505,3.0,1.0,2.0,1.0,1.0,0.0
5506,12.0,12.0,0.0,25.0,25.0,0.0
5507,2.0,2.0,0.0,2.0,2.0,0.0
5508,17.0,16.0,1.0,28.0,24.0,4.0
5510,5.0,5.0,0.0,5.0,4.0,1.0
5511,1.0,1.0,0.0,1.0,1.0,0.0
5512,1.0,0.0,1.0,1.0,0.0,1.0
5513,2.0,2.0,0.0,0.0,0.0,0.0
5514,2.0,2.0,0.0,0.0,0.0,0.0
5515,2.0,2.0,0.0,8.0,8.0,0.0
5516,2.0,2.0,0.0,0.0,0.0,0.0
5517,1.0,1.0,0.0,0.0,0.0,0.0
5518,1.0,1.0,0.0,1.0,1.0,0.0
5519,1.0,1.0,0.0,0.0,0.0,0.0
5520,1.0,1.0,0.0,1.0,1.0,0.0
5521,4.0,4.0,0.0,2.0,1.0,1.0
5522,2.0,1.0,1.0,3.0,1.0,2.0
5523,7.0,7.0,0.0,6.0,4.0,2.0
5524,6.0,6.0,0.0,7.0,7.0,0.0
5525,16.0,13.0,3.0,19.0,12.0,7.0
5526,2.0,2.0,0.0,2.0,2.0,0.0
5527,3.0,3.0,0.0,2.0,2.0,0.0
5528,5.0,5.0,0.0,7.0,7.0,0.0
5529,19.0,19.0,0.0,20.0,19.0,1.0
5530,1.0,1.0,0.0,0.0,0.0,0.0
5531,3.0,3.0,0.0,1.0,1.0,0.0
5532,2.0,0.0,2.0,0.0,0.0,0.0
5533,3.0,0.0,3.0,0.0,0.0,0.0
5534,2.0,2.0,0.0,1.0,1.0,0.0
5536,1.0,1.0,0.0,3.0,3.0,0.0
5537,1.0,1.0,0.0,0.0,0.0,0.0
5538,1.0,1.0,0.0,0.0,0.0,0.0
5539,2.0,2.0,0.0,5.0,5.0,0.0
5540,2.0,2.0,0.0,5.0,5.0,0.0
5541,6.0,6.0,0.0,9.0,8.0,1.0
5542,1.0,1.0,0.0,0.0,0.0,0.0
5543,1.0,1.0,0.0,3.0,3.0,0.0
5544,4.0,1.0,3.0,1.0,1.0,0.0
5545,1.0,1.0,0.0,0.0,0.0,0.0
5546,1.0,0.0,1.0,0.0,0.0,0.0
5547,1.0,0.0,1.0,0.0,0.0,0.0
5548,1.0,1.0,0.0,0.0,0.0,0.0
5549,1.0,0.0,1.0,1.0,1.0,0.0
5550,2.0,2.0,0.0,2.0,2.0,0.0
5551,5.0,3.0,2.0,1.0,1.0,0.0
5552,2.0,2.0,0.0,0.0,0.0,0.0
5553,6.0,3.0,3.0,3.0,3.0,0.0
5554,4.0,2.0,2.0,2.0,2.0,0.0
5555,2.0,2.0,0.0,1.0,1.0,0.0
5556,1.0,1.0,0.0,3.0,2.0,1.0
5557,1.0,1.0,0.0,0.0,0.0,0.0
5558,1.0,1.0,0.0,1.0,1.0,0.0
5559,1.0,1.0,0.0,8.0,8.0,0.0
5560,1.0,1.0,0.0,1.0,1.0,0.0
5561,1.0,0.0,1.0,0.0,0.0,0.0
5563,1.0,1.0,0.0,1.0,1.0,0.0
5564,1.0,1.0,0.0,1.0,1.0,0.0
5565,3.0,3.0,0.0,6.0,6.0,0.0
5566,1.0,1.0,0.0,1.0,1.0,0.0
5567,1.0,1.0,0.0,0.0,0.0,0.0
5568,1.0,1.0,0.0,1.0,1.0,0.0
5569,5.0,5.0,0.0,4.0,4.0,0.0
5570,3.0,3.0,0.0,1.0,1.0,0.0
5571,3.0,3.0,0.0,0.0,0.0,0.0
5573,1.0,1.0,0.0,1.0,1.0,0.0
5574,3.0,0.0,3.0,1.0,0.0,1.0
5575,1.0,0.0,1.0,0.0,0.0,0.0
5576,4.0,0.0,4.0,0.0,0.0,0.0
5577,4.0,4.0,0.0,1.0,1.0,0.0
5578,7.0,7.0,0.0,7.0,6.0,1.0
5579,1.0,1.0,0.0,1.0,1.0,0.0
5580,1.0,1.0,0.0,1.0,1.0,0.0
5581,2.0,2.0,0.0,1.0,1.0,0.0
5582,1.0,1.0,0.0,2.0,2.0,0.0
5583,1.0,1.0,0.0,2.0,2.0,0.0
5585,1.0,1.0,0.0,0.0,0.0,0.0
5586,1.0,1.0,0.0,0.0,0.0,0.0
5587,1.0,1.0,0.0,0.0,0.0,0.0
5588,1.0,1.0,0.0,0.0,0.0,0.0
5589,1.0,1.0,0.0,0.0,0.0,0.0
5590,5.0,5.0,0.0,5.0,5.0,0.0
5591,12.0,12.0,0.0,14.0,14.0,0.0
5592,1.0,1.0,0.0,0.0,0.0,0.0
5593,1.0,1.0,0.0,1.0,1.0,0.0
5594,2.0,1.0,1.0,1.0,1.0,0.0
5595,1.0,1.0,0.0,0.0,0.0,0.0
5596,11.0,10.0,1.0,8.0,7.0,1.0
5597,1.0,1.0,0.0,1.0,1.0,0.0
5598,2.0,2.0,0.0,1.0,0.0,1.0
5599,1.0,0.0,1.0,0.0,0.0,0.0
5600,1.0,1.0,0.0,0.0,0.0,0.0
5601,1.0,1.0,0.0,0.0,0.0,0.0
5602,8.0,8.0,0.0,9.0,9.0,0.0
5603,1.0,1.0,0.0,0.0,0.0,0.0
5604,1.0,1.0,0.0,2.0,2.0,0.0
5605,3.0,3.0,0.0,4.0,4.0,0.0
5606,11.0,11.0,0.0,8.0,8.0,0.0
5607,1.0,1.0,0.0,1.0,1.0,0.0
5608,6.0,3.0,3.0,2.0,2.0,0.0
5609,7.0,4.0,3.0,5.0,5.0,0.0
5610,3.0,3.0,0.0,3.0,3.0,0.0
5611,5.0,2.0,3.0,4.0,4.0,0.0
5612,40.0,40.0,0.0,43.0,40.0,3.0
5613,4.0,4.0,0.0,1.0,1.0,0.0
5614,4.0,4.0,0.0,5.0,5.0,0.0
5615,1.0,1.0,0.0,1.0,1.0,0.0
5616,2.0,2.0,0.0,0.0,0.0,0.0
5617,1.0,1.0,0.0,0.0,0.0,0.0
5618,3.0,3.0,0.0,2.0,2.0,0.0
5619,4.0,4.0,0.0,5.0,5.0,0.0
5622,2.0,2.0,0.0,1.0,1.0,0.0
5623,5.0,5.0,0.0,11.0,11.0,0.0
5624,2.0,2.0,0.0,6.0,6.0,0.0
5625,3.0,3.0,0.0,2.0,2.0,0.0
5626,1.0,1.0,0.0,1.0,1.0,0.0
5627,1.0,1.0,0.0,1.0,1.0,0.0
5629,3.0,3.0,0.0,4.0,2.0,2.0
5630,1.0,1.0,0.0,3.0,3.0,0.0
5631,5.0,4.0,1.0,5.0,5.0,0.0
5632,2.0,2.0,0.0,3.0,3.0,0.0
5633,2.0,2.0,0.0,0.0,0.0,0.0
5634,2.0,2.0,0.0,1.0,1.0,0.0
5635,19.0,10.0,9.0,13.0,12.0,1.0
5636,3.0,3.0,0.0,6.0,3.0,3.0
5638,2.0,0.0,2.0,0.0,0.0,0.0
5639,1.0,0.0,1.0,0.0,0.0,0.0
5640,2.0,0.0,2.0,1.0,1.0,0.0
5641,1.0,0.0,1.0,0.0,0.0,0.0
5642,1.0,1.0,0.0,1.0,1.0,0.0
5643,2.0,2.0,0.0,1.0,1.0,0.0
5644,1.0,1.0,0.0,0.0,0.0,0.0
5645,1.0,1.0,0.0,0.0,0.0,0.0
5646,1.0,1.0,0.0,0.0,0.0,0.0
5647,4.0,4.0,0.0,2.0,2.0,0.0
5648,1.0,1.0,0.0,4.0,4.0,0.0
5649,6.0,5.0,1.0,9.0,9.0,0.0
5650,3.0,0.0,3.0,1.0,1.0,0.0
5652,1.0,1.0,0.0,0.0,0.0,0.0
5653,1.0,1.0,0.0,0.0,0.0,0.0
5654,8.0,1.0,7.0,8.0,8.0,0.0
5655,5.0,4.0,1.0,12.0,12.0,0.0
5656,1.0,1.0,0.0,1.0,1.0,0.0
5657,1.0,1.0,0.0,1.0,1.0,0.0
5658,2.0,2.0,0.0,1.0,1.0,0.0
5659,1.0,1.0,0.0,0.0,0.0,0.0
5660,1.0,1.0,0.0,0.0,0.0,0.0
5661,5.0,5.0,0.0,8.0,8.0,0.0
5662,1.0,1.0,0.0,0.0,0.0,0.0
5663,1.0,1.0,0.0,1.0,1.0,0.0
5664,1.0,1.0,0.0,1.0,1.0,0.0
5665,2.0,2.0,0.0,2.0,2.0,0.0
5666,1.0,1.0,0.0,1.0,1.0,0.0
5667,3.0,3.0,0.0,8.0,6.0,2.0
5668,1.0,1.0,0.0,1.0,1.0,0.0
5669,1.0,1.0,0.0,1.0,1.0,0.0
5670,1.0,1.0,0.0,1.0,1.0,0.0
5672,1.0,1.0,0.0,1.0,1.0,0.0
5673,1.0,1.0,0.0,1.0,1.0,0.0
5674,1.0,1.0,0.0,2.0,2.0,0.0
5675,1.0,1.0,0.0,0.0,0.0,0.0
5676,2.0,1.0,1.0,1.0,1.0,0.0
5677,2.0,2.0,0.0,2.0,2.0,0.0
5678,1.0,1.0,0.0,1.0,1.0,0.0
5679,1.0,1.0,0.0,0.0,0.0,0.0
5680,1.0,1.0,0.0,2.0,2.0,0.0
5681,1.0,1.0,0.0,0.0,0.0,0.0
5682,1.0,1.0,0.0,1.0,1.0,0.0
5683,1.0,1.0,0.0,0.0,0.0,0.0
5684,1.0,1.0,0.0,0.0,0.0,0.0
5685,1.0,1.0,0.0,1.0,1.0,0.0
5686,2.0,0.0,2.0,0.0,0.0,0.0
5687,1.0,1.0,0.0,1.0,0.0,1.0
5688,1.0,1.0,0.0,2.0,2.0,0.0
5689,4.0,4.0,0.0,3.0,2.0,1.0
5691,7.0,7.0,0.0,6.0,5.0,1.0
5692,1.0,1.0,0.0,1.0,1.0,0.0
5693,1.0,1.0,0.0,0.0,0.0,0.0
5694,1.0,1.0,0.0,1.0,1.0,0.0
5695,1.0,1.0,0.0,1.0,1.0,0.0
5698,1.0,0.0,1.0,0.0,0.0,0.0
5699,1.0,1.0,0.0,1.0,1.0,0.0
5700,1.0,1.0,0.0,3.0,3.0,0.0
5701,1.0,1.0,0.0,1.0,1.0,0.0
5702,1.0,1.0,0.0,1.0,1.0,0.0
5703,1.0,1.0,0.0,0.0,0.0,0.0
5704,3.0,2.0,1.0,2.0,2.0,0.0
5705,1.0,1.0,0.0,0.0,0.0,0.0
5706,1.0,1.0,0.0,0.0,0.0,0.0
5707,4.0,4.0,0.0,3.0,3.0,0.0
5708,1.0,1.0,0.0,1.0,1.0,0.0
5709,2.0,0.0,2.0,0.0,0.0,0.0
5710,1.0,1.0,0.0,1.0,1.0,0.0
5711,1.0,1.0,0.0,0.0,0.0,0.0
5712,18.0,13.0,5.0,4.0,4.0,0.0
5713,1.0,1.0,0.0,0.0,0.0,0.0
5714,1.0,1.0,0.0,1.0,1.0,0.0
5715,2.0,2.0,0.0,2.0,2.0,0.0
5717,0.0,0.0,0.0,1.0,1.0,0.0
5718,1.0,0.0,1.0,0.0,0.0,0.0
5719,4.0,1.0,3.0,2.0,2.0,0.0
5720,1.0,1.0,0.0,0.0,0.0,0.0
5721,1.0,1.0,0.0,0.0,0.0,0.0
5722,1.0,1.0,0.0,1.0,1.0,0.0
5723,1.0,1.0,0.0,1.0,1.0,0.0
5724,1.0,1.0,0.0,1.0,1.0,0.0
5725,1.0,1.0,0.0,1.0,1.0,0.0
5726,1.0,0.0,1.0,1.0,1.0,0.0
5729,6.0,4.0,2.0,3.0,2.0,1.0
5730,3.0,1.0,2.0,1.0,1.0,0.0
5731,3.0,0.0,3.0,1.0,1.0,0.0
5732,4.0,1.0,3.0,1.0,1.0,0.0
5733,2.0,0.0,2.0,2.0,0.0,2.0
5736,1.0,0.0,1.0,1.0,1.0,0.0
5737,1.0,0.0,1.0,0.0,0.0,0.0
5738,1.0,0.0,1.0,0.0,0.0,0.0
5739,0.0,0.0,0.0,1.0,1.0,0.0
5740,1.0,1.0,0.0,1.0,1.0,0.0
5741,1.0,1.0,0.0,0.0,0.0,0.0
5742,1.0,0.0,1.0,0.0,0.0,0.0
5743,1.0,0.0,1.0,1.0,1.0,0.0
5744,1.0,1.0,0.0,1.0,1.0,0.0
5745,1.0,1.0,0.0,0.0,0.0,0.0
5746,2.0,0.0,2.0,0.0,0.0,0.0
5747,1.0,1.0,0.0,0.0,0.0,0.0
5748,1.0,1.0,0.0,0.0,0.0,0.0
5749,2.0,2.0,0.0,0.0,0.0,0.0
5750,2.0,0.0,2.0,0.0,0.0,0.0
5752,1.0,1.0,0.0,0.0,0.0,0.0
5753,1.0,1.0,0.0,2.0,2.0,0.0
5754,3.0,0.0,3.0,0.0,0.0,0.0
5755,1.0,1.0,0.0,0.0,0.0,0.0
5756,1.0,1.0,0.0,0.0,0.0,0.0
5757,1.0,1.0,0.0,0.0,0.0,0.0
5759,4.0,4.0,0.0,4.0,4.0,0.0
5760,3.0,3.0,0.0,5.0,5.0,0.0
5761,1.0,1.0,0.0,1.0,1.0,0.0
5762,4.0,4.0,0.0,6.0,6.0,0.0
5763,3.0,3.0,0.0,3.0,3.0,0.0
5764,3.0,3.0,0.0,0.0,0.0,0.0
5765,2.0,2.0,0.0,5.0,3.0,2.0
5766,1.0,1.0,0.0,1.0,1.0,0.0
5767,1.0,1.0,0.0,1.0,1.0,0.0
5768,1.0,1.0,0.0,0.0,0.0,0.0
5769,1.0,0.0,1.0,0.0,0.0,0.0
5770,1.0,1.0,0.0,0.0,0.0,0.0
5772,1.0,1.0,0.0,0.0,0.0,0.0
5773,1.0,1.0,0.0,0.0,0.0,0.0
5774,1.0,1.0,0.0,0.0,0.0,0.0
5775,1.0,1.0,0.0,0.0,0.0,0.0
5776,2.0,0.0,2.0,0.0,0.0,0.0
5777,3.0,3.0,0.0,3.0,3.0,0.0
5778,1.0,0.0,1.0,0.0,0.0,0.0
5779,1.0,1.0,0.0,0.0,0.0,0.0
5780,1.0,0.0,1.0,0.0,0.0,0.0
5781,1.0,1.0,0.0,2.0,2.0,0.0
5782,1.0,1.0,0.0,0.0,0.0,0.0
5783,2.0,2.0,0.0,3.0,3.0,0.0
5784,3.0,3.0,0.0,3.0,3.0,0.0
5785,1.0,1.0,0.0,0.0,0.0,0.0
5786,1.0,1.0,0.0,0.0,0.0,0.0
5788,1.0,1.0,0.0,1.0,1.0,0.0
5789,1.0,1.0,0.0,0.0,0.0,0.0
5790,1.0,1.0,0.0,0.0,0.0,0.0
5791,2.0,0.0,2.0,1.0,1.0,0.0
5792,1.0,1.0,0.0,0.0,0.0,0.0
5793,1.0,1.0,0.0,1.0,1.0,0.0
5795,1.0,1.0,0.0,1.0,1.0,0.0
5796,1.0,1.0,0.0,1.0,1.0,0.0
5797,1.0,0.0,1.0,0.0,0.0,0.0
5798,1.0,1.0,0.0,1.0,1.0,0.0
5799,3.0,2.0,1.0,0.0,0.0,0.0
5800,2.0,2.0,0.0,2.0,2.0,0.0
5801,8.0,2.0,6.0,7.0,5.0,2.0
5802,1.0,1.0,0.0,1.0,1.0,0.0
5803,2.0,2.0,0.0,1.0,1.0,0.0
5804,1.0,0.0,1.0,0.0,0.0,0.0
5805,1.0,1.0,0.0,1.0,1.0,0.0
5806,5.0,5.0,0.0,3.0,3.0,0.0
5807,2.0,2.0,0.0,0.0,0.0,0.0
5808,1.0,1.0,0.0,0.0,0.0,0.0
5809,1.0,1.0,0.0,0.0,0.0,0.0
5810,1.0,0.0,1.0,0.0,0.0,0.0
5811,4.0,4.0,0.0,7.0,7.0,0.0
5813,1.0,1.0,0.0,1.0,1.0,0.0
5814,1.0,1.0,0.0,1.0,1.0,0.0
5815,1.0,1.0,0.0,0.0,0.0,0.0
5816,1.0,1.0,0.0,0.0,0.0,0.0
5817,1.0,0.0,1.0,0.0,0.0,0.0
5818,1.0,1.0,0.0,1.0,1.0,0.0
5819,1.0,1.0,0.0,0.0,0.0,0.0
5820,1.0,1.0,0.0,1.0,1.0,0.0
5821,1.0,0.0,1.0,0.0,0.0,0.0
5822,3.0,3.0,0.0,5.0,5.0,0.0
5823,1.0,1.0,0.0,0.0,0.0,0.0
5824,1.0,1.0,0.0,0.0,0.0,0.0
5825,8.0,8.0,0.0,6.0,5.0,1.0
5826,1.0,1.0,0.0,0.0,0.0,0.0
5827,9.0,9.0,0.0,9.0,9.0,0.0
5828,1.0,1.0,0.0,2.0,2.0,0.0
5829,1.0,1.0,0.0,2.0,2.0,0.0
5830,1.0,1.0,0.0,0.0,0.0,0.0
5831,2.0,2.0,0.0,3.0,3.0,0.0
5832,1.0,1.0,0.0,2.0,1.0,1.0
5833,1.0,1.0,0.0,1.0,1.0,0.0
5835,1.0,1.0,0.0,0.0,0.0,0.0
5836,2.0,2.0,0.0,1.0,1.0,0.0
5837,1.0,1.0,0.0,1.0,1.0,0.0
5838,1.0,1.0,0.0,1.0,1.0,0.0
5839,2.0,2.0,0.0,2.0,2.0,0.0
5840,3.0,3.0,0.0,3.0,3.0,0.0
5843,1.0,1.0,0.0,0.0,0.0,0.0
5844,1.0,1.0,0.0,1.0,1.0,0.0
5845,3.0,3.0,0.0,0.0,0.0,0.0
5846,2.0,1.0,1.0,1.0,1.0,0.0
5847,2.0,2.0,0.0,1.0,1.0,0.0
5848,1.0,1.0,0.0,1.0,1.0,0.0
5849,1.0,1.0,0.0,1.0,1.0,0.0
5850,1.0,1.0,0.0,1.0,1.0,0.0
5851,2.0,2.0,0.0,2.0,2.0,0.0
5852,4.0,4.0,0.0,11.0,11.0,0.0
5853,1.0,1.0,0.0,1.0,1.0,0.0
5854,1.0,1.0,0.0,0.0,0.0,0.0
5855,1.0,1.0,0.0,0.0,0.0,0.0
5856,1.0,1.0,0.0,1.0,1.0,0.0
5857,1.0,1.0,0.0,1.0,1.0,0.0
5858,1.0,1.0,0.0,1.0,1.0,0.0
5859,2.0,2.0,0.0,2.0,2.0,0.0
5860,1.0,1.0,0.0,0.0,0.0,0.0
5861,1.0,1.0,0.0,1.0,1.0,0.0
5862,1.0,1.0,0.0,1.0,1.0,0.0
5863,1.0,1.0,0.0,0.0,0.0,0.0
5864,1.0,1.0,0.0,1.0,1.0,0.0
5866,1.0,1.0,0.0,1.0,1.0,0.0
5867,1.0,1.0,0.0,0.0,0.0,0.0
5868,1.0,1.0,0.0,0.0,0.0,0.0
5869,0.0,0.0,0.0,1.0,1.0,0.0
5870,1.0,1.0,0.0,1.0,1.0,0.0
5871,2.0,0.0,2.0,0.0,0.0,0.0
5872,2.0,0.0,2.0,0.0,0.0,0.0
5873,2.0,0.0,2.0,0.0,0.0,0.0
5874,2.0,0.0,2.0,0.0,0.0,0.0
5875,2.0,0.0,2.0,0.0,0.0,0.0
5876,1.0,1.0,0.0,0.0,0.0,0.0
5877,1.0,1.0,0.0,0.0,0.0,0.0
5878,1.0,1.0,0.0,0.0,0.0,0.0
5879,1.0,1.0,0.0,0.0,0.0,0.0
5880,1.0,1.0,0.0,1.0,1.0,0.0
5881,2.0,2.0,0.0,3.0,3.0,0.0
5882,2.0,2.0,0.0,2.0,2.0,0.0
5883,1.0,1.0,0.0,2.0,2.0,0.0
5884,2.0,2.0,0.0,0.0,0.0,0.0
5885,1.0,1.0,0.0,0.0,0.0,0.0
5886,1.0,1.0,0.0,2.0,2.0,0.0
5887,1.0,0.0,1.0,0.0,0.0,0.0
5888,1.0,1.0,0.0,1.0,1.0,0.0
5889,1.0,1.0,0.0,0.0,0.0,0.0
5890,1.0,1.0,0.0,1.0,1.0,0.0
5891,1.0,1.0,0.0,1.0,1.0,0.0
5892,1.0,1.0,0.0,1.0,1.0,0.0
5893,1.0,1.0,0.0,0.0,0.0,0.0
5894,1.0,1.0,0.0,1.0,1.0,0.0
5895,1.0,1.0,0.0,1.0,1.0,0.0
5896,2.0,2.0,0.0,3.0,3.0,0.0
5897,1.0,1.0,0.0,0.0,0.0,0.0
5898,1.0,0.0,1.0,0.0,0.0,0.0
5899,1.0,1.0,0.0,1.0,1.0,0.0
5900,3.0,3.0,0.0,2.0,2.0,0.0
5901,1.0,0.0,1.0,0.0,0.0,0.0
5902,0.0,0.0,0.0,2.0,2.0,0.0
5903,2.0,2.0,0.0,1.0,1.0,0.0
5904,1.0,1.0,0.0,1.0,1.0,0.0
5905,1.0,0.0,1.0,0.0,0.0,0.0
5906,1.0,1.0,0.0,0.0,0.0,0.0
5907,1.0,1.0,0.0,0.0,0.0,0.0
5908,1.0,1.0,0.0,0.0,0.0,0.0
